MEASUREMENT,UNIT,CHANNEL,DATE TIME,RATIO,RESISTANCE,MEAN,SDEV
5.006196,C,1,2022-05-05 15:56:33,0.9055579240,9055.543832,5.006990,0.001444
5.006191,C,1,2022-05-05 15:56:35,0.9055581322,9055.545914,5.006987,0.001442
5.006187,C,1,2022-05-05 15:56:37,0.9055582973,9055.547566,5.006985,0.001441
5.006183,C,1,2022-05-05 15:56:39,0.9055584403,9055.548996,5.006983,0.001439
5.006192,C,1,2022-05-05 15:56:41,0.9055580813,9055.545406,5.006981,0.001438
5.006215,C,1,2022-05-05 15:56:43,0.9055571794,9055.536386,5.006978,0.001436
5.006258,C,1,2022-05-05 15:56:45,0.9055555117,9055.519710,5.006976,0.001435
5.006276,C,1,2022-05-05 15:56:47,0.9055547963,9055.512555,5.006974,0.001433
5.006287,C,1,2022-05-05 15:56:49,0.9055543371,9055.507964,5.006972,0.001432
5.006311,C,1,2022-05-05 15:56:51,0.9055534163,9055.498756,5.006971,0.001430
5.006345,C,1,2022-05-05 15:56:53,0.9055520801,9055.485394,5.006969,0.001428
5.006354,C,1,2022-05-05 15:56:55,0.9055517399,9055.481992,5.006967,0.001427
5.006371,C,1,2022-05-05 15:56:57,0.9055510509,9055.475102,5.006965,0.001425
5.006401,C,1,2022-05-05 15:56:59,0.9055498804,9055.463397,5.006964,0.001423
5.006435,C,1,2022-05-05 15:57:01,0.9055485369,9055.449962,5.006962,0.001422
5.006460,C,1,2022-05-05 15:57:03,0.9055475402,9055.439995,5.006961,0.001420
5.006472,C,1,2022-05-05 15:57:05,0.9055470702,9055.435295,5.006960,0.001418
5.006474,C,1,2022-05-05 15:57:07,0.9055470165,9055.434758,5.006958,0.001416
5.006482,C,1,2022-05-05 15:57:09,0.9055466951,9055.431545,5.006957,0.001415
5.006471,C,1,2022-05-05 15:57:11,0.9055471223,9055.435816,5.006956,0.001413
5.006467,C,1,2022-05-05 15:57:13,0.9055472633,9055.437226,5.006954,0.001411
5.006457,C,1,2022-05-05 15:57:15,0.9055476929,9055.441522,5.006953,0.001410
5.006440,C,1,2022-05-05 15:57:17,0.9055483369,9055.447962,5.006951,0.001408
5.006448,C,1,2022-05-05 15:57:19,0.9055480356,9055.444949,5.006950,0.001406
5.006456,C,1,2022-05-05 15:57:21,0.9055477123,9055.441716,5.006949,0.001405
5.006467,C,1,2022-05-05 15:57:23,0.9055472977,9055.437570,5.006947,0.001403
5.006463,C,1,2022-05-05 15:57:25,0.9055474584,9055.439177,5.006946,0.001401
5.006454,C,1,2022-05-05 15:57:27,0.9055478101,9055.442694,5.006945,0.001400
5.006441,C,1,2022-05-05 15:57:29,0.9055483211,9055.447804,5.006943,0.001398
5.006428,C,1,2022-05-05 15:57:31,0.9055487970,9055.452563,5.006942,0.001396
5.006426,C,1,2022-05-05 15:57:33,0.9055489019,9055.453612,5.006941,0.001395
5.006429,C,1,2022-05-05 15:57:35,0.9055487677,9055.452270,5.006939,0.001393
5.006423,C,1,2022-05-05 15:57:37,0.9055489927,9055.454520,5.006938,0.001392
5.006431,C,1,2022-05-05 15:57:39,0.9055486877,9055.451470,5.006937,0.001390
5.006450,C,1,2022-05-05 15:57:41,0.9055479700,9055.444293,5.006935,0.001388
5.006466,C,1,2022-05-05 15:57:43,0.9055473168,9055.437761,5.006934,0.001387
5.006468,C,1,2022-05-05 15:57:45,0.9055472512,9055.437105,5.006933,0.001385
5.006477,C,1,2022-05-05 15:57:47,0.9055468836,9055.433429,5.006932,0.001383
5.006491,C,1,2022-05-05 15:57:49,0.9055463459,9055.428052,5.006931,0.001382
5.006487,C,1,2022-05-05 15:57:51,0.9055465016,9055.429609,5.006929,0.001380
5.006473,C,1,2022-05-05 15:57:53,0.9055470391,9055.434984,5.006928,0.001379
5.006469,C,1,2022-05-05 15:57:55,0.9055471995,9055.436588,5.006927,0.001377
5.006453,C,1,2022-05-05 15:57:57,0.9055478254,9055.442847,5.006926,0.001375
5.006432,C,1,2022-05-05 15:57:59,0.9055486530,9055.451123,5.006925,0.001374
5.006414,C,1,2022-05-05 15:58:01,0.9055493460,9055.458053,5.006923,0.001372
5.006417,C,1,2022-05-05 15:58:03,0.9055492494,9055.457087,5.006922,0.001371
5.006417,C,1,2022-05-05 15:58:05,0.9055492645,9055.457238,5.006921,0.001369
5.006416,C,1,2022-05-05 15:58:07,0.9055492725,9055.457318,5.006919,0.001368
5.006403,C,1,2022-05-05 15:58:09,0.9055497867,9055.462460,5.006918,0.001366
5.006380,C,1,2022-05-05 15:58:11,0.9055506906,9055.471499,5.006917,0.001365
5.006376,C,1,2022-05-05 15:58:13,0.9055508544,9055.473137,5.006915,0.001363
5.006388,C,1,2022-05-05 15:58:15,0.9055503746,9055.468339,5.006914,0.001362
5.006407,C,1,2022-05-05 15:58:17,0.9055496571,9055.461164,5.006913,0.001360
5.006418,C,1,2022-05-05 15:58:19,0.9055491987,9055.456580,5.006911,0.001359
5.006422,C,1,2022-05-05 15:58:21,0.9055490567,9055.455160,5.006910,0.001357
5.006416,C,1,2022-05-05 15:58:23,0.9055492905,9055.457498,5.006909,0.001356
5.006425,C,1,2022-05-05 15:58:25,0.9055489389,9055.453982,5.006908,0.001354
5.006451,C,1,2022-05-05 15:58:27,0.9055478924,9055.443517,5.006907,0.001353
5.006484,C,1,2022-05-05 15:58:29,0.9055466279,9055.430872,5.006906,0.001351
5.006494,C,1,2022-05-05 15:58:31,0.9055462256,9055.426849,5.006905,0.001350
5.006487,C,1,2022-05-05 15:58:33,0.9055464821,9055.429414,5.006904,0.001348
5.006477,C,1,2022-05-05 15:58:35,0.9055468773,9055.433366,5.006903,0.001347
5.006480,C,1,2022-05-05 15:58:37,0.9055467877,9055.432470,5.006901,0.001345
5.006485,C,1,2022-05-05 15:58:39,0.9055465738,9055.430331,5.006900,0.001344
5.006473,C,1,2022-05-05 15:58:41,0.9055470531,9055.435124,5.006899,0.001342
5.006463,C,1,2022-05-05 15:58:43,0.9055474533,9055.439126,5.006898,0.001341
5.006466,C,1,2022-05-05 15:58:45,0.9055473292,9055.437885,5.006897,0.001339
5.006475,C,1,2022-05-05 15:58:47,0.9055469574,9055.434167,5.006896,0.001338
5.006481,C,1,2022-05-05 15:58:49,0.9055467326,9055.431919,5.006895,0.001337
5.006486,C,1,2022-05-05 15:58:51,0.9055465430,9055.430023,5.006894,0.001335
5.006490,C,1,2022-05-05 15:58:53,0.9055463950,9055.428543,5.006893,0.001334
5.006492,C,1,2022-05-05 15:58:55,0.9055463037,9055.427630,5.006892,0.001332
5.006498,C,1,2022-05-05 15:58:57,0.9055460482,9055.425075,5.006891,0.001331
5.006508,C,1,2022-05-05 15:58:59,0.9055456838,9055.421431,5.006890,0.001329
5.006509,C,1,2022-05-05 15:59:01,0.9055456447,9055.421040,5.006890,0.001328
5.006492,C,1,2022-05-05 15:59:03,0.9055463123,9055.427717,5.006889,0.001326
5.006489,C,1,2022-05-05 15:59:05,0.9055464078,9055.428671,5.006888,0.001325
5.006490,C,1,2022-05-05 15:59:07,0.9055463881,9055.428474,5.006887,0.001323
5.006482,C,1,2022-05-05 15:59:09,0.9055467030,9055.431623,5.006886,0.001322
5.006486,C,1,2022-05-05 15:59:11,0.9055465220,9055.429813,5.006885,0.001321
5.006483,C,1,2022-05-05 15:59:13,0.9055466502,9055.431095,5.006884,0.001319
5.006495,C,1,2022-05-05 15:59:15,0.9055461820,9055.426413,5.006883,0.001318
5.006498,C,1,2022-05-05 15:59:17,0.9055460636,9055.425229,5.006882,0.001316
5.006495,C,1,2022-05-05 15:59:19,0.9055461913,9055.426506,5.006881,0.001315
5.006486,C,1,2022-05-05 15:59:21,0.9055465317,9055.429910,5.006880,0.001314
5.006472,C,1,2022-05-05 15:59:23,0.9055470744,9055.435337,5.006879,0.001312
5.006459,C,1,2022-05-05 15:59:25,0.9055476071,9055.440664,5.006878,0.001311
5.006430,C,1,2022-05-05 15:59:27,0.9055487390,9055.451983,5.006877,0.001309
5.006404,C,1,2022-05-05 15:59:29,0.9055497514,9055.462107,5.006876,0.001308
5.006399,C,1,2022-05-05 15:59:31,0.9055499731,9055.464324,5.006875,0.001307
5.006399,C,1,2022-05-05 15:59:33,0.9055499626,9055.464219,5.006874,0.001306
5.006409,C,1,2022-05-05 15:59:35,0.9055495662,9055.460255,5.006873,0.001304
5.006426,C,1,2022-05-05 15:59:37,0.9055488757,9055.453350,5.006872,0.001303
5.006435,C,1,2022-05-05 15:59:39,0.9055485470,9055.450063,5.006871,0.001302
5.006449,C,1,2022-05-05 15:59:41,0.9055480014,9055.444607,5.006870,0.001300
5.006463,C,1,2022-05-05 15:59:43,0.9055474319,9055.438913,5.006869,0.001299
5.006450,C,1,2022-05-05 15:59:45,0.9055479659,9055.444252,5.006868,0.001298
5.006436,C,1,2022-05-05 15:59:47,0.9055485049,9055.449642,5.006867,0.001296
5.006428,C,1,2022-05-05 15:59:49,0.9055488111,9055.452704,5.006866,0.001295
5.006445,C,1,2022-05-05 15:59:51,0.9055481289,9055.445882,5.006865,0.001294
5.006468,C,1,2022-05-05 15:59:53,0.9055472422,9055.437015,5.006864,0.001292
5.006487,C,1,2022-05-05 15:59:55,0.9055464921,9055.429514,5.006863,0.001291
5.006505,C,1,2022-05-05 15:59:57,0.9055457857,9055.422450,5.006863,0.001290
5.006516,C,1,2022-05-05 15:59:59,0.9055453454,9055.418048,5.006862,0.001288
5.006522,C,1,2022-05-05 16:00:01,0.9055451096,9055.415689,5.006861,0.001287
5.006534,C,1,2022-05-05 16:00:03,0.9055446389,9055.410982,5.006860,0.001286
5.006540,C,1,2022-05-05 16:00:05,0.9055444161,9055.408754,5.006860,0.001284
5.006540,C,1,2022-05-05 16:00:07,0.9055444045,9055.408638,5.006859,0.001283
5.006550,C,1,2022-05-05 16:00:09,0.9055440267,9055.404860,5.006858,0.001282
5.006566,C,1,2022-05-05 16:00:11,0.9055434054,9055.398647,5.006858,0.001280
5.006569,C,1,2022-05-05 16:00:13,0.9055432751,9055.397344,5.006857,0.001279
5.006555,C,1,2022-05-05 16:00:15,0.9055438224,9055.402817,5.006856,0.001278
5.006534,C,1,2022-05-05 16:00:17,0.9055446686,9055.411279,5.006856,0.001276
5.006519,C,1,2022-05-05 16:00:19,0.9055452467,9055.417061,5.006855,0.001275
5.006536,C,1,2022-05-05 16:00:21,0.9055445846,9055.410439,5.006854,0.001274
5.006540,C,1,2022-05-05 16:00:23,0.9055444061,9055.408654,5.006853,0.001272
5.006546,C,1,2022-05-05 16:00:25,0.9055441886,9055.406479,5.006853,0.001271
5.006548,C,1,2022-05-05 16:00:27,0.9055441099,9055.405692,5.006852,0.001270
5.006553,C,1,2022-05-05 16:00:29,0.9055439144,9055.403738,5.006852,0.001269
5.006552,C,1,2022-05-05 16:00:31,0.9055439485,9055.404078,5.006851,0.001267
5.006550,C,1,2022-05-05 16:00:33,0.9055440044,9055.404638,5.006850,0.001266
5.006562,C,1,2022-05-05 16:00:35,0.9055435690,9055.400284,5.006850,0.001265
5.006551,C,1,2022-05-05 16:00:37,0.9055439854,9055.404447,5.006849,0.001263
5.006531,C,1,2022-05-05 16:00:39,0.9055447836,9055.412429,5.006848,0.001262
5.006513,C,1,2022-05-05 16:00:41,0.9055454741,9055.419334,5.006848,0.001261
5.006487,C,1,2022-05-05 16:00:43,0.9055464796,9055.429389,5.006847,0.001260
5.006485,C,1,2022-05-05 16:00:45,0.9055465689,9055.430282,5.006846,0.001258
5.006486,C,1,2022-05-05 16:00:47,0.9055465224,9055.429817,5.006845,0.001257
5.006479,C,1,2022-05-05 16:00:49,0.9055467985,9055.432578,5.006844,0.001256
5.006458,C,1,2022-05-05 16:00:51,0.9055476170,9055.440763,5.006844,0.001255
5.006443,C,1,2022-05-05 16:00:53,0.9055482175,9055.446768,5.006843,0.001254
5.006448,C,1,2022-05-05 16:00:55,0.9055480378,9055.444971,5.006842,0.001252
5.006442,C,1,2022-05-05 16:00:57,0.9055482763,9055.447356,5.006841,0.001251
5.006424,C,1,2022-05-05 16:00:59,0.9055489649,9055.454242,5.006840,0.001250
5.006404,C,1,2022-05-05 16:01:01,0.9055497467,9055.462060,5.006839,0.001249
5.006395,C,1,2022-05-05 16:01:03,0.9055500968,9055.465561,5.006838,0.001248
5.006383,C,1,2022-05-05 16:01:05,0.9055505884,9055.470477,5.006838,0.001247
5.006373,C,1,2022-05-05 16:01:07,0.9055509946,9055.474539,5.006837,0.001245
5.006372,C,1,2022-05-05 16:01:09,0.9055510281,9055.474874,5.006836,0.001244
5.006377,C,1,2022-05-05 16:01:11,0.9055508361,9055.472954,5.006835,0.001243
5.006393,C,1,2022-05-05 16:01:13,0.9055501953,9055.466546,5.006834,0.001242
5.006401,C,1,2022-05-05 16:01:15,0.9055498781,9055.463374,5.006833,0.001241
5.006421,C,1,2022-05-05 16:01:17,0.9055490870,9055.455463,5.006832,0.001240
5.006434,C,1,2022-05-05 16:01:19,0.9055485635,9055.450228,5.006831,0.001239
5.006421,C,1,2022-05-05 16:01:21,0.9055490816,9055.455409,5.006830,0.001238
5.006436,C,1,2022-05-05 16:01:23,0.9055485022,9055.449615,5.006830,0.001236
5.006443,C,1,2022-05-05 16:01:25,0.9055482305,9055.446898,5.006829,0.001235
5.006453,C,1,2022-05-05 16:01:27,0.9055478465,9055.443058,5.006828,0.001234
5.006449,C,1,2022-05-05 16:01:29,0.9055480064,9055.444657,5.006827,0.001233
5.006452,C,1,2022-05-05 16:01:31,0.9055478659,9055.443252,5.006826,0.001232
5.006471,C,1,2022-05-05 16:01:33,0.9055471310,9055.435903,5.006826,0.001231
5.006481,C,1,2022-05-05 16:01:35,0.9055467284,9055.431878,5.006825,0.001230
5.006500,C,1,2022-05-05 16:01:37,0.9055459678,9055.424271,5.006824,0.001228
5.006520,C,1,2022-05-05 16:01:39,0.9055451921,9055.416514,5.006824,0.001227
5.006542,C,1,2022-05-05 16:01:41,0.9055443259,9055.407853,5.006823,0.001226
5.006564,C,1,2022-05-05 16:01:43,0.9055434841,9055.399434,5.006823,0.001225
5.006581,C,1,2022-05-05 16:01:45,0.9055428013,9055.392606,5.006822,0.001224
5.006579,C,1,2022-05-05 16:01:47,0.9055428716,9055.393310,5.006822,0.001223
5.006576,C,1,2022-05-05 16:01:49,0.9055429871,9055.394464,5.006821,0.001221
5.006584,C,1,2022-05-05 16:01:51,0.9055427029,9055.391622,5.006821,0.001220
5.006597,C,1,2022-05-05 16:01:53,0.9055421907,9055.386501,5.006820,0.001219
5.006584,C,1,2022-05-05 16:01:55,0.9055426706,9055.391299,5.006820,0.001218
5.006583,C,1,2022-05-05 16:01:57,0.9055427351,9055.391944,5.006819,0.001217
5.006603,C,1,2022-05-05 16:01:59,0.9055419589,9055.384182,5.006819,0.001216
5.006642,C,1,2022-05-05 16:02:01,0.9055404235,9055.368829,5.006819,0.001214
5.006660,C,1,2022-05-05 16:02:03,0.9055397065,9055.361658,5.006818,0.001213
5.006685,C,1,2022-05-05 16:02:05,0.9055387265,9055.351859,5.006818,0.001212
5.006700,C,1,2022-05-05 16:02:07,0.9055381117,9055.345710,5.006818,0.001211
5.006716,C,1,2022-05-05 16:02:09,0.9055374974,9055.339568,5.006818,0.001210
5.006727,C,1,2022-05-05 16:02:11,0.9055370569,9055.335162,5.006817,0.001209
5.006726,C,1,2022-05-05 16:02:13,0.9055370948,9055.335542,5.006817,0.001207
5.006885,C,1,2022-05-05 16:02:15,0.9055308616,9055.273210,5.006817,0.001206
5.615488,C,1,2022-05-05 16:02:17,0.8819750471,8819.715986,5.007995,0.026796
6.667966,C,1,2022-05-05 16:02:19,0.8428683625,8428.650669,5.011199,0.077693
7.261104,C,1,2022-05-05 16:02:21,0.8217021952,8216.989823,5.015534,0.125611
7.853983,C,1,2022-05-05 16:02:23,0.8011490523,8011.459198,5.020993,0.176753
9.057619,C,1,2022-05-05 16:02:25,0.7612013368,7611.983605,5.028741,0.249913
11.754752,C,1,2022-05-05 16:02:27,0.6796730063,6796.703488,5.041626,0.386008
12.959946,C,1,2022-05-05 16:02:29,0.6465024200,6464.998922,5.056766,0.518268
18.903220,C,1,2022-05-05 16:02:31,0.5077505350,5077.485497,5.083191,0.796225
26.813702,C,1,2022-05-05 16:02:33,0.3728600185,3728.585606,5.124582,1.237829
28.486594,C,1,2022-05-05 16:02:35,0.3499155541,3499.141859,5.168996,1.602159
28.015561,C,1,2022-05-05 16:02:37,0.3562073107,3562.059179,5.212349,1.884803
28.523296,C,1,2022-05-05 16:02:39,0.3494307021,3494.293358,5.256498,2.138903
29.392649,C,1,2022-05-05 16:02:41,0.3381694924,3381.681702,5.302124,2.380647
29.832696,C,1,2022-05-05 16:02:43,0.3326290412,3326.277406,5.348408,2.606173
29.896151,C,1,2022-05-05 16:02:45,0.3318387717,3318.374742,5.394637,2.813210
29.929445,C,1,2022-05-05 16:02:47,0.3314249920,3314.236961,5.440756,3.005119
29.948773,C,1,2022-05-05 16:02:49,0.3311850545,3311.837595,5.486737,3.184443
29.960872,C,1,2022-05-05 16:02:51,0.3310349641,3310.336698,5.532569,3.353109
29.968796,C,1,2022-05-05 16:02:53,0.3309367040,3309.354101,5.578244,3.512608
29.974723,C,1,2022-05-05 16:02:55,0.3308632205,3308.619268,5.623760,3.664121
29.979135,C,1,2022-05-05 16:02:57,0.3308085445,3308.072510,5.669114,3.808590
29.982555,C,1,2022-05-05 16:02:59,0.3307661632,3307.648699,5.714306,3.946787
29.985341,C,1,2022-05-05 16:03:01,0.3307316439,3307.303508,5.759336,4.079349
29.987628,C,1,2022-05-05 16:03:03,0.3307033107,3307.020176,5.804203,4.206813
29.989528,C,1,2022-05-05 16:03:05,0.3306797766,3306.784836,5.848908,4.329631
29.991143,C,1,2022-05-05 16:03:07,0.3306597724,3306.584795,5.893451,4.448193
29.992450,C,1,2022-05-05 16:03:09,0.3306435918,3306.422990,5.937832,4.562834
29.993601,C,1,2022-05-05 16:03:11,0.3306293333,3306.280406,5.982052,4.673849
29.994652,C,1,2022-05-05 16:03:13,0.3306163116,3306.150189,6.026112,4.781495
29.995570,C,1,2022-05-05 16:03:15,0.3306049465,3306.036538,6.070012,4.886001
29.996408,C,1,2022-05-05 16:03:17,0.3305945747,3305.932821,6.113753,4.987570
29.997184,C,1,2022-05-05 16:03:19,0.3305849595,3305.836669,6.157336,5.086382
29.997960,C,1,2022-05-05 16:03:21,0.3305753530,3305.740604,6.200762,5.182602
29.998793,C,1,2022-05-05 16:03:23,0.3305650370,3305.637445,6.244031,5.276378
29.999509,C,1,2022-05-05 16:03:25,0.3305561667,3305.548742,6.287144,5.367842
30.000136,C,1,2022-05-05 16:03:27,0.3305484070,3305.471146,6.330103,5.457115
30.000718,C,1,2022-05-05 16:03:29,0.3305411966,3305.399042,6.372907,5.544308
30.001250,C,1,2022-05-05 16:03:31,0.3305346217,3305.333293,6.415557,5.629522
30.001804,C,1,2022-05-05 16:03:33,0.3305277511,3305.264587,6.458055,5.712852
30.002314,C,1,2022-05-05 16:03:35,0.3305214485,3305.201562,6.500401,5.794383
30.002785,C,1,2022-05-05 16:03:37,0.3305156099,3305.143176,30.002785,
30.003193,C,1,2022-05-05 16:03:39,0.3305105613,3305.092690,30.002989,0.000288
30.003566,C,1,2022-05-05 16:03:41,0.3305059424,3305.046501,30.003181,0.000391
30.009589,C,1,2022-05-05 16:03:43,0.3304313905,3304.300985,30.004783,0.003220
30.011376,C,1,2022-05-05 16:03:45,0.3304092708,3304.079789,30.006102,0.004058
30.011953,C,1,2022-05-05 16:03:47,0.3304021352,3304.008433,30.007077,0.004345
30.012182,C,1,2022-05-05 16:03:49,0.3303992989,3303.980070,30.007806,0.004411
30.012337,C,1,2022-05-05 16:03:51,0.3303973801,3303.960882,30.008373,0.004387
30.012522,C,1,2022-05-05 16:03:53,0.3303950915,3303.937996,30.008834,0.004330
30.012617,C,1,2022-05-05 16:03:55,0.3303939215,3303.926296,30.009212,0.004254
30.012767,C,1,2022-05-05 16:03:57,0.3303920623,3303.907705,30.009535,0.004176
30.012936,C,1,2022-05-05 16:03:59,0.3303899748,3303.886830,30.009819,0.004101
30.013091,C,1,2022-05-05 16:04:01,0.3303880522,3303.867603,30.010070,0.004030
30.013217,C,1,2022-05-05 16:04:03,0.3303864920,3303.852002,30.010295,0.003962
30.013337,C,1,2022-05-05 16:04:05,0.3303850055,3303.837137,30.010498,0.003898
30.013469,C,1,2022-05-05 16:04:07,0.3303833695,3303.820777,30.010684,0.003838
30.013626,C,1,2022-05-05 16:04:09,0.3303814388,3303.801470,30.010857,0.003784
30.013793,C,1,2022-05-05 16:04:11,0.3303793708,3303.780790,30.011020,0.003736
30.013962,C,1,2022-05-05 16:04:13,0.3303772691,3303.759773,30.011175,0.003693
30.014106,C,1,2022-05-05 16:04:15,0.3303754902,3303.741984,30.011321,0.003654
30.014239,C,1,2022-05-05 16:04:17,0.3303738430,3303.725512,30.011460,0.003618
30.014328,C,1,2022-05-05 16:04:19,0.3303727451,3303.714533,30.011591,0.003583
30.014346,C,1,2022-05-05 16:04:21,0.3303725264,3303.712347,30.011710,0.003547
30.014277,C,1,2022-05-05 16:04:23,0.3303733741,3303.720824,30.011817,0.003509
30.014201,C,1,2022-05-05 16:04:25,0.3303743130,3303.730212,30.011913,0.003468
30.014185,C,1,2022-05-05 16:04:27,0.3303745210,3303.732292,30.012000,0.003427
30.014179,C,1,2022-05-05 16:04:29,0.3303745922,3303.733004,30.012081,0.003386
30.014154,C,1,2022-05-05 16:04:31,0.3303749007,3303.736090,30.014154,
30.014073,C,1,2022-05-05 16:04:33,0.3303759068,3303.746150,30.014113,0.000057
30.014006,C,1,2022-05-05 16:04:35,0.3303767247,3303.754329,30.014078,0.000074
30.013885,C,1,2022-05-05 16:04:37,0.3303782330,3303.769412,30.014029,0.000114
30.013775,C,1,2022-05-05 16:04:39,0.3303795834,3303.782917,30.013979,0.000150
30.013690,C,1,2022-05-05 16:04:41,0.3303806409,3303.793491,30.013931,0.000179
30.013639,C,1,2022-05-05 16:04:43,0.3303812714,3303.799796,30.013889,0.000197
30.013601,C,1,2022-05-05 16:04:45,0.3303817388,3303.804470,30.013853,0.000209
30.013561,C,1,2022-05-05 16:04:47,0.3303822405,3303.809487,30.013820,0.000218
30.013545,C,1,2022-05-05 16:04:49,0.3303824369,3303.811451,30.013793,0.000223
30.013546,C,1,2022-05-05 16:04:51,0.3303824253,3303.811335,30.013770,0.000225
30.013550,C,1,2022-05-05 16:04:53,0.3303823674,3303.810756,30.013752,0.000223
30.013567,C,1,2022-05-05 16:04:55,0.3303821595,3303.808677,30.013738,0.000220
30.013529,C,1,2022-05-05 16:04:57,0.3303826373,3303.813455,30.013723,0.000219
30.013474,C,1,2022-05-05 16:04:59,0.3303833129,3303.820211,30.013706,0.000220
30.013423,C,1,2022-05-05 16:05:01,0.3303839413,3303.826495,30.013689,0.000224
30.013387,C,1,2022-05-05 16:05:03,0.3303843943,3303.831025,30.013671,0.000229
30.013343,C,1,2022-05-05 16:05:05,0.3303849321,3303.836403,30.013653,0.000235
30.013300,C,1,2022-05-05 16:05:07,0.3303854667,3303.841749,30.013634,0.000243
30.013228,C,1,2022-05-05 16:05:09,0.3303863616,3303.850698,30.013614,0.000253
30.013155,C,1,2022-05-05 16:05:11,0.3303872643,3303.859725,30.013592,0.000266
30.013092,C,1,2022-05-05 16:05:13,0.3303880366,3303.867448,30.013569,0.000281
30.013063,C,1,2022-05-05 16:05:15,0.3303884021,3303.871103,30.013547,0.000294
30.013053,C,1,2022-05-05 16:05:17,0.3303885224,3303.872306,30.013527,0.000305
30.013086,C,1,2022-05-05 16:05:19,0.3303881137,3303.868219,30.013509,0.000311
30.013121,C,1,2022-05-05 16:05:21,0.3303876823,3303.863905,30.013494,0.000314
30.013142,C,1,2022-05-05 16:05:23,0.3303874194,3303.861276,30.013481,0.000315
30.013217,C,1,2022-05-05 16:05:25,0.3303864987,3303.852069,30.013472,0.000313
30.013249,C,1,2022-05-05 16:05:27,0.3303860958,3303.848040,30.013464,0.000311
30.013233,C,1,2022-05-05 16:05:29,0.3303862992,3303.850074,30.013456,0.000308
30.013272,C,1,2022-05-05 16:05:31,0.3303858129,3303.845211,30.013450,0.000305
30.013309,C,1,2022-05-05 16:05:33,0.3303853602,3303.840684,30.013446,0.000301
30.013334,C,1,2022-05-05 16:05:35,0.3303850435,3303.837517,30.013442,0.000297
30.013397,C,1,2022-05-05 16:05:37,0.3303842678,3303.829760,30.013441,0.000292
30.013521,C,1,2022-05-05 16:05:39,0.3303827362,3303.814444,30.013443,0.000288
30.013634,C,1,2022-05-05 16:05:41,0.3303813293,3303.800375,30.013449,0.000286
30.013753,C,1,2022-05-05 16:05:43,0.3303798559,3303.785641,30.013457,0.000286
30.013797,C,1,2022-05-05 16:05:45,0.3303793114,3303.780196,30.013466,0.000288
30.013843,C,1,2022-05-05 16:05:47,0.3303787453,3303.774536,30.013476,0.000290
30.013855,C,1,2022-05-05 16:05:49,0.3303786040,3303.773122,30.013485,0.000293
30.013903,C,1,2022-05-05 16:05:51,0.3303780076,3303.767158,30.013495,0.000296
30.013924,C,1,2022-05-05 16:05:53,0.3303777447,3303.764529,30.013505,0.000300
30.013976,C,1,2022-05-05 16:05:55,0.3303771020,3303.758102,30.013516,0.000305
30.014032,C,1,2022-05-05 16:05:57,0.3303764140,3303.751222,30.013528,0.000311
30.014062,C,1,2022-05-05 16:05:59,0.3303760353,3303.747435,30.013540,0.000318
30.014079,C,1,2022-05-05 16:06:01,0.3303758234,3303.745316,30.013552,0.000324
30.014082,C,1,2022-05-05 16:06:03,0.3303757951,3303.745033,30.013563,0.000330
30.014104,C,1,2022-05-05 16:06:05,0.3303755161,3303.742244,30.013574,0.000336
30.014145,C,1,2022-05-05 16:06:07,0.3303750122,3303.737205,30.013586,0.000342
30.014266,C,1,2022-05-05 16:06:09,0.3303735149,3303.722232,30.013599,0.000352
30.014365,C,1,2022-05-05 16:06:11,0.3303722832,3303.709914,30.013615,0.000364
30.014418,C,1,2022-05-05 16:06:13,0.3303716337,3303.703420,30.013630,0.000378
30.014443,C,1,2022-05-05 16:06:15,0.3303713293,3303.700376,30.013645,0.000390
30.014440,C,1,2022-05-05 16:06:17,0.3303713652,3303.700734,30.013660,0.000401
30.014421,C,1,2022-05-05 16:06:19,0.3303715934,3303.703016,30.013674,0.000411
30.014425,C,1,2022-05-05 16:06:21,0.3303715517,3303.702599,30.013687,0.000419
30.014435,C,1,2022-05-05 16:06:23,0.3303714256,3303.701338,30.013700,0.000427
30.014427,C,1,2022-05-05 16:06:25,0.3303715157,3303.702239,30.013713,0.000434
30.014410,C,1,2022-05-05 16:06:27,0.3303717279,3303.704362,30.013725,0.000440
30.014412,C,1,2022-05-05 16:06:29,0.3303717068,3303.704151,30.013736,0.000445
30.014361,C,1,2022-05-05 16:06:31,0.3303723381,3303.710464,30.013746,0.000448
30.014330,C,1,2022-05-05 16:06:33,0.3303727220,3303.714303,30.013756,0.000451
30.014326,C,1,2022-05-05 16:06:35,0.3303727757,3303.714839,30.013765,0.000453
30.014337,C,1,2022-05-05 16:06:37,0.3303726326,3303.713408,30.013774,0.000455
30.014306,C,1,2022-05-05 16:06:39,0.3303730205,3303.717287,30.013782,0.000456
30.014278,C,1,2022-05-05 16:06:41,0.3303733606,3303.720688,30.013790,0.000457
30.014322,C,1,2022-05-05 16:06:43,0.3303728213,3303.715295,30.013797,0.000458
30.014334,C,1,2022-05-05 16:06:45,0.3303726689,3303.713771,30.013805,0.000459
30.014311,C,1,2022-05-05 16:06:47,0.3303729510,3303.716592,30.013813,0.000460
30.014299,C,1,2022-05-05 16:06:49,0.3303731113,3303.718196,30.013820,0.000460
30.014224,C,1,2022-05-05 16:06:51,0.3303740332,3303.727414,30.013825,0.000459
