MEASUREMENT,UNIT,CHANNEL,DATE TIME,RATIO,RESISTANCE,MEAN,SDEV
10.038409,C,1,2024-05-23 16:26:47,0.7303258798,7303.230242,10.039262,0.004720
10.038413,C,1,2024-05-23 16:26:49,0.7303257288,7303.228732,10.039261,0.004717
10.038414,C,1,2024-05-23 16:26:51,0.7303257119,7303.228563,10.039260,0.004714
10.038413,C,1,2024-05-23 16:26:53,0.7303257538,7303.228982,10.039259,0.004711
10.038409,C,1,2024-05-23 16:26:55,0.7303258752,7303.230196,10.039258,0.004708
10.038411,C,1,2024-05-23 16:26:57,0.7303258169,7303.229614,10.039257,0.004706
10.038402,C,1,2024-05-23 16:26:59,0.7303260839,7303.232283,10.039256,0.004703
10.038398,C,1,2024-05-23 16:27:01,0.7303262043,7303.233487,10.039255,0.004700
10.038382,C,1,2024-05-23 16:27:03,0.7303267094,7303.238538,10.039254,0.004697
10.038368,C,1,2024-05-23 16:27:05,0.7303271323,7303.242767,10.039253,0.004694
10.038360,C,1,2024-05-23 16:27:07,0.7303273699,7303.245143,10.039252,0.004691
10.038352,C,1,2024-05-23 16:27:09,0.7303276038,7303.247482,10.039250,0.004688
10.038351,C,1,2024-05-23 16:27:11,0.7303276477,7303.247921,10.039249,0.004686
10.038369,C,1,2024-05-23 16:27:13,0.7303271060,7303.242505,10.039248,0.004683
10.038385,C,1,2024-05-23 16:27:15,0.7303265971,7303.237415,10.039247,0.004680
10.038370,C,1,2024-05-23 16:27:17,0.7303270685,7303.242129,10.039246,0.004677
10.038358,C,1,2024-05-23 16:27:19,0.7303274278,7303.245722,10.039245,0.004674
10.038351,C,1,2024-05-23 16:27:21,0.7303276510,7303.247954,10.038351,
10.038326,C,1,2024-05-23 16:27:23,0.7303284261,7303.255705,10.038338,0.000018
10.038328,C,1,2024-05-23 16:27:25,0.7303283654,7303.255099,10.038335,0.000014
10.038344,C,1,2024-05-23 16:27:27,0.7303278657,7303.250101,10.038337,0.000012
10.038362,C,1,2024-05-23 16:27:29,0.7303273070,7303.244514,10.038342,0.000015
10.038363,C,1,2024-05-23 16:27:31,0.7303272766,7303.244211,10.038346,0.000016
10.038374,C,1,2024-05-23 16:27:33,0.7303269324,7303.240768,10.038350,0.000018
10.038390,C,1,2024-05-23 16:27:35,0.7303264414,7303.235858,10.038355,0.000022
10.038389,C,1,2024-05-23 16:27:37,0.7303264921,7303.236366,10.038359,0.000024
10.038373,C,1,2024-05-23 16:27:39,0.7303269712,7303.241156,10.038360,0.000023
10.038353,C,1,2024-05-23 16:27:41,0.7303275940,7303.247384,10.038359,0.000022
10.038342,C,1,2024-05-23 16:27:43,0.7303279253,7303.250697,10.038358,0.000021
10.038319,C,1,2024-05-23 16:27:45,0.7303286333,7303.257777,10.038355,0.000023
10.038295,C,1,2024-05-23 16:27:47,0.7303293842,7303.265286,10.038351,0.000027
10.038283,C,1,2024-05-23 16:27:49,0.7303297278,7303.268723,10.038346,0.000032
10.038276,C,1,2024-05-23 16:27:51,0.7303299431,7303.270875,10.038342,0.000035
10.038283,C,1,2024-05-23 16:27:53,0.7303297426,7303.268871,10.038338,0.000037
10.038279,C,1,2024-05-23 16:27:55,0.7303298647,7303.270091,10.038335,0.000038
10.038264,C,1,2024-05-23 16:27:57,0.7303303279,7303.274723,10.038331,0.000041
10.038254,C,1,2024-05-23 16:27:59,0.7303306283,7303.277727,10.038327,0.000043
10.038254,C,1,2024-05-23 16:28:01,0.7303306265,7303.277709,10.038324,0.000045
10.038268,C,1,2024-05-23 16:28:03,0.7303302154,7303.273598,10.038321,0.000046
10.038274,C,1,2024-05-23 16:28:05,0.7303300139,7303.271583,10.038319,0.000046
10.038272,C,1,2024-05-23 16:28:07,0.7303300855,7303.272299,10.038317,0.000046
10.038266,C,1,2024-05-23 16:28:09,0.7303302598,7303.274042,10.038315,0.000046
10.038263,C,1,2024-05-23 16:28:11,0.7303303681,7303.275126,10.038313,0.000046
10.038249,C,1,2024-05-23 16:28:13,0.7303307899,7303.279343,10.038311,0.000047
10.038228,C,1,2024-05-23 16:28:15,0.7303314211,7303.285655,10.038308,0.000049
10.038198,C,1,2024-05-23 16:28:17,0.7303323611,7303.295055,10.038304,0.000052
10.038188,C,1,2024-05-23 16:28:19,0.7303326726,7303.298170,10.038300,0.000055
10.038193,C,1,2024-05-23 16:28:21,0.7303325181,7303.296625,10.038297,0.000058
10.038209,C,1,2024-05-23 16:28:23,0.7303320254,7303.291698,10.038294,0.000059
10.038206,C,1,2024-05-23 16:28:25,0.7303321010,7303.292454,10.038291,0.000060
10.038202,C,1,2024-05-23 16:28:27,0.7303322386,7303.293830,10.038289,0.000061
10.038223,C,1,2024-05-23 16:28:29,0.7303315989,7303.287433,10.038287,0.000061
10.038232,C,1,2024-05-23 16:28:31,0.7303313058,7303.284502,10.038285,0.000061
10.038212,C,1,2024-05-23 16:28:33,0.7303319203,7303.290647,10.038283,0.000061
10.038193,C,1,2024-05-23 16:28:35,0.7303325083,7303.296527,10.038281,0.000062
10.038188,C,1,2024-05-23 16:28:37,0.7303326636,7303.298080,10.038279,0.000063
10.038183,C,1,2024-05-23 16:28:39,0.7303327986,7303.299430,10.038276,0.000064
10.038195,C,1,2024-05-23 16:28:41,0.7303324540,7303.295984,10.038274,0.000065
10.038215,C,1,2024-05-23 16:28:43,0.7303318340,7303.289784,10.038273,0.000064
10.038238,C,1,2024-05-23 16:28:45,0.7303311379,7303.282823,10.038272,0.000064
10.038241,C,1,2024-05-23 16:28:47,0.7303310264,7303.281708,10.038271,0.000063
10.038237,C,1,2024-05-23 16:28:49,0.7303311507,7303.282951,10.038270,0.000063
10.038217,C,1,2024-05-23 16:28:51,0.7303317696,7303.289140,10.038269,0.000063
10.038176,C,1,2024-05-23 16:28:53,0.7303330241,7303.301685,10.038267,0.000063
10.038134,C,1,2024-05-23 16:28:55,0.7303343078,7303.314522,10.038265,0.000066
10.038103,C,1,2024-05-23 16:28:57,0.7303352637,7303.324081,10.038261,0.000069
10.038083,C,1,2024-05-23 16:28:59,0.7303358729,7303.330173,10.038258,0.000073
10.038075,C,1,2024-05-23 16:29:01,0.7303361244,7303.332688,10.038254,0.000076
10.038061,C,1,2024-05-23 16:29:03,0.7303365579,7303.337023,10.038250,0.000080
10.038055,C,1,2024-05-23 16:29:05,0.7303367378,7303.338822,10.038247,0.000084
10.038073,C,1,2024-05-23 16:29:07,0.7303361937,7303.333381,10.038244,0.000086
10.038085,C,1,2024-05-23 16:29:09,0.7303358204,7303.329648,10.038241,0.000088
10.038094,C,1,2024-05-23 16:29:11,0.7303355543,7303.326987,10.038238,0.000089
10.038101,C,1,2024-05-23 16:29:13,0.7303353192,7303.324636,10.038236,0.000090
10.038111,C,1,2024-05-23 16:29:15,0.7303350253,7303.321697,10.038233,0.000091
10.038127,C,1,2024-05-23 16:29:17,0.7303345387,7303.316831,10.038232,0.000091
10.038122,C,1,2024-05-23 16:29:19,0.7303346768,7303.318212,10.038230,0.000092
10.038107,C,1,2024-05-23 16:29:21,0.7303351484,7303.322928,10.038228,0.000092
10.038093,C,1,2024-05-23 16:29:23,0.7303355757,7303.327201,10.038226,0.000093
10.038079,C,1,2024-05-23 16:29:25,0.7303360013,7303.331457,10.038223,0.000094
10.038060,C,1,2024-05-23 16:29:27,0.7303366056,7303.337499,10.038221,0.000096
10.038020,C,1,2024-05-23 16:29:29,0.7303378124,7303.349568,10.038218,0.000098
10.038011,C,1,2024-05-23 16:29:31,0.7303381138,7303.352582,10.038215,0.000101
10.038011,C,1,2024-05-23 16:29:33,0.7303381046,7303.352490,10.038212,0.000103
10.038013,C,1,2024-05-23 16:29:35,0.7303380473,7303.351917,10.038209,0.000105
10.038015,C,1,2024-05-23 16:29:37,0.7303379935,7303.351379,10.038206,0.000107
10.038005,C,1,2024-05-23 16:29:39,0.7303382926,7303.354370,10.038203,0.000109
10.037995,C,1,2024-05-23 16:29:41,0.7303385913,7303.357357,10.038200,0.000111
10.037976,C,1,2024-05-23 16:29:43,0.7303391758,7303.363202,10.038197,0.000113
10.037944,C,1,2024-05-23 16:29:45,0.7303401479,7303.372922,10.038193,0.000116
10.037934,C,1,2024-05-23 16:29:47,0.7303404539,7303.375983,10.038190,0.000119
10.037929,C,1,2024-05-23 16:29:49,0.7303406192,7303.377636,10.038186,0.000122
10.037932,C,1,2024-05-23 16:29:51,0.7303405255,7303.376699,10.038183,0.000125
10.037947,C,1,2024-05-23 16:29:53,0.7303400760,7303.372204,10.038180,0.000127
10.037973,C,1,2024-05-23 16:29:55,0.7303392834,7303.364277,10.038177,0.000128
10.038000,C,1,2024-05-23 16:29:57,0.7303384320,7303.355764,10.038175,0.000129
10.038015,C,1,2024-05-23 16:29:59,0.7303379760,7303.351204,10.038173,0.000129
10.038028,C,1,2024-05-23 16:30:01,0.7303375650,7303.347094,10.038171,0.000130
10.038039,C,1,2024-05-23 16:30:03,0.7303372502,7303.343946,10.038170,0.000130
10.038040,C,1,2024-05-23 16:30:05,0.7303372007,7303.343451,10.038168,0.000130
10.038024,C,1,2024-05-23 16:30:07,0.7303376876,7303.348320,10.038166,0.000130
10.038023,C,1,2024-05-23 16:30:09,0.7303377388,7303.348832,10.038165,0.000130
10.038029,C,1,2024-05-23 16:30:11,0.7303375471,7303.346914,10.038163,0.000130
10.038037,C,1,2024-05-23 16:30:13,0.7303372888,7303.344332,10.038162,0.000130
10.038050,C,1,2024-05-23 16:30:15,0.7303369048,7303.340492,10.038160,0.000130
10.038058,C,1,2024-05-23 16:30:17,0.7303366531,7303.337975,10.038159,0.000129
10.038050,C,1,2024-05-23 16:30:19,0.7303368893,7303.340337,10.038158,0.000129
10.038042,C,1,2024-05-23 16:30:21,0.7303371578,7303.343022,10.038157,0.000129
10.038045,C,1,2024-05-23 16:30:23,0.7303370519,7303.341963,10.038156,0.000129
10.038065,C,1,2024-05-23 16:30:25,0.7303364280,7303.335724,10.038155,0.000128
10.038084,C,1,2024-05-23 16:30:27,0.7303358588,7303.330032,10.038154,0.000128
10.038103,C,1,2024-05-23 16:30:29,0.7303352827,7303.324270,10.038153,0.000127
10.038117,C,1,2024-05-23 16:30:31,0.7303348356,7303.319799,10.038153,0.000127
10.038124,C,1,2024-05-23 16:30:33,0.7303346187,7303.317631,10.038153,0.000126
10.038144,C,1,2024-05-23 16:30:35,0.7303339988,7303.311432,10.038153,0.000126
10.038164,C,1,2024-05-23 16:30:37,0.7303333974,7303.305418,10.038153,0.000125
10.038187,C,1,2024-05-23 16:30:39,0.7303326923,7303.298367,10.038153,0.000124
10.038187,C,1,2024-05-23 16:30:41,0.7303326984,7303.298428,10.038153,0.000124
10.038200,C,1,2024-05-23 16:30:43,0.7303322960,7303.294404,10.038154,0.000123
10.038217,C,1,2024-05-23 16:30:45,0.7303317753,7303.289197,10.038154,0.000123
10.038221,C,1,2024-05-23 16:30:47,0.7303316304,7303.287748,10.038155,0.000122
10.038226,C,1,2024-05-23 16:30:49,0.7303314855,7303.286299,10.038156,0.000122
10.038239,C,1,2024-05-23 16:30:51,0.7303310834,7303.282279,10.038157,0.000122
10.038268,C,1,2024-05-23 16:30:53,0.7303302072,7303.273516,10.038158,0.000122
10.038296,C,1,2024-05-23 16:30:55,0.7303293339,7303.264783,10.038159,0.000122
10.038318,C,1,2024-05-23 16:30:57,0.7303286536,7303.257980,10.038160,0.000122
10.038344,C,1,2024-05-23 16:30:59,0.7303278694,7303.250138,10.038162,0.000123
10.038364,C,1,2024-05-23 16:31:01,0.7303272537,7303.243981,10.038164,0.000124
10.038362,C,1,2024-05-23 16:31:03,0.7303273007,7303.244451,10.038166,0.000125
10.038368,C,1,2024-05-23 16:31:05,0.7303271143,7303.242588,10.038167,0.000125
10.038361,C,1,2024-05-23 16:31:07,0.7303273330,7303.244774,10.038169,0.000126
10.038358,C,1,2024-05-23 16:31:09,0.7303274376,7303.245820,10.038171,0.000127
10.038353,C,1,2024-05-23 16:31:11,0.7303275809,7303.247253,10.038172,0.000127
10.038345,C,1,2024-05-23 16:31:13,0.7303278331,7303.249776,10.038174,0.000128
10.038332,C,1,2024-05-23 16:31:15,0.7303282314,7303.253758,10.038175,0.000128
10.038327,C,1,2024-05-23 16:31:17,0.7303283810,7303.255254,10.038176,0.000128
10.038333,C,1,2024-05-23 16:31:19,0.7303281985,7303.253430,10.038178,0.000129
10.038352,C,1,2024-05-23 16:31:21,0.7303276101,7303.247546,10.038179,0.000129
10.038378,C,1,2024-05-23 16:31:23,0.7303268237,7303.239681,10.038181,0.000130
10.038403,C,1,2024-05-23 16:31:25,0.7303260646,7303.232091,10.038183,0.000131
10.038402,C,1,2024-05-23 16:31:27,0.7303260753,7303.232197,10.038184,0.000132
10.038401,C,1,2024-05-23 16:31:29,0.7303261180,7303.232624,10.038186,0.000133
10.038369,C,1,2024-05-23 16:31:31,0.7303271055,7303.242500,10.038188,0.000133
10.038354,C,1,2024-05-23 16:31:33,0.7303275650,7303.247094,10.038189,0.000133
10.038338,C,1,2024-05-23 16:31:35,0.7303280542,7303.251986,10.038190,0.000134
10.038311,C,1,2024-05-23 16:31:37,0.7303288633,7303.260077,10.038191,0.000133
10.038292,C,1,2024-05-23 16:31:39,0.7303294704,7303.266148,10.038192,0.000133
10.038296,C,1,2024-05-23 16:31:41,0.7303293306,7303.264750,10.038193,0.000133
10.038297,C,1,2024-05-23 16:31:43,0.7303293042,7303.264486,10.038193,0.000133
10.038299,C,1,2024-05-23 16:31:45,0.7303292588,7303.264032,10.038194,0.000133
10.038313,C,1,2024-05-23 16:31:47,0.7303288320,7303.259765,10.038195,0.000133
10.038345,C,1,2024-05-23 16:31:49,0.7303278417,7303.249862,10.038196,0.000133
10.038356,C,1,2024-05-23 16:31:51,0.7303274933,7303.246377,10.038197,0.000133
10.038331,C,1,2024-05-23 16:31:53,0.7303282590,7303.254035,10.038198,0.000133
10.038313,C,1,2024-05-23 16:31:55,0.7303288104,7303.259548,10.038199,0.000133
10.038292,C,1,2024-05-23 16:31:57,0.7303294634,7303.266078,10.038200,0.000133
10.038269,C,1,2024-05-23 16:31:59,0.7303301624,7303.273068,10.038200,0.000132
10.038242,C,1,2024-05-23 16:32:01,0.7303310135,7303.281579,10.038201,0.000132
10.038236,C,1,2024-05-23 16:32:03,0.7303311712,7303.283156,10.038201,0.000131
10.038217,C,1,2024-05-23 16:32:05,0.7303317778,7303.289222,10.038201,0.000131
10.038215,C,1,2024-05-23 16:32:07,0.7303318292,7303.289736,10.038201,0.000130
10.038203,C,1,2024-05-23 16:32:09,0.7303321910,7303.293354,10.038201,0.000130
10.038186,C,1,2024-05-23 16:32:11,0.7303327305,7303.298749,10.038201,0.000130
10.038173,C,1,2024-05-23 16:32:13,0.7303331334,7303.302778,10.038201,0.000129
10.038152,C,1,2024-05-23 16:32:15,0.7303337523,7303.308967,10.038200,0.000129
10.038136,C,1,2024-05-23 16:32:17,0.7303342708,7303.314152,10.038200,0.000128
10.038124,C,1,2024-05-23 16:32:19,0.7303346381,7303.317825,10.038199,0.000128
10.038099,C,1,2024-05-23 16:32:21,0.7303353889,7303.325333,10.038199,0.000128
10.038068,C,1,2024-05-23 16:32:23,0.7303363513,7303.334956,10.038198,0.000128
10.038036,C,1,2024-05-23 16:32:25,0.7303373177,7303.344621,10.038197,0.000128
10.038039,C,1,2024-05-23 16:32:27,0.7303372385,7303.343829,10.038196,0.000128
10.038032,C,1,2024-05-23 16:32:29,0.7303374488,7303.345932,10.038195,0.000129
10.038047,C,1,2024-05-23 16:32:31,0.7303369876,7303.341320,10.038194,0.000129
10.038063,C,1,2024-05-23 16:32:33,0.7303364917,7303.336360,10.038193,0.000129
10.038064,C,1,2024-05-23 16:32:35,0.7303364794,7303.336238,10.038192,0.000129
10.038071,C,1,2024-05-23 16:32:37,0.7303362690,7303.334134,10.038191,0.000129
10.038067,C,1,2024-05-23 16:32:39,0.7303363772,7303.335215,10.038191,0.000129
10.038054,C,1,2024-05-23 16:32:41,0.7303367702,7303.339145,10.038190,0.000129
10.038041,C,1,2024-05-23 16:32:43,0.7303371755,7303.343199,10.038189,0.000129
10.038035,C,1,2024-05-23 16:32:45,0.7303373752,7303.345196,10.038188,0.000129
10.038030,C,1,2024-05-23 16:32:47,0.7303375302,7303.346746,10.038187,0.000129
10.038003,C,1,2024-05-23 16:32:49,0.7303383410,7303.354854,10.038186,0.000130
10.037977,C,1,2024-05-23 16:32:51,0.7303391389,7303.362833,10.038185,0.000130
10.037963,C,1,2024-05-23 16:32:53,0.7303395689,7303.367133,10.038183,0.000131
10.037945,C,1,2024-05-23 16:32:55,0.7303401429,7303.372872,10.038182,0.000132
10.037939,C,1,2024-05-23 16:32:57,0.7303403090,7303.374534,10.038180,0.000133
10.037934,C,1,2024-05-23 16:32:59,0.7303404559,7303.376003,10.038179,0.000134
10.037923,C,1,2024-05-23 16:33:01,0.7303408008,7303.379452,10.038177,0.000135
10.037924,C,1,2024-05-23 16:33:03,0.7303407771,7303.379215,10.038176,0.000136
10.037945,C,1,2024-05-23 16:33:05,0.7303401415,7303.372859,10.038175,0.000137
10.037949,C,1,2024-05-23 16:33:07,0.7303400032,7303.371476,10.038173,0.000137
10.037956,C,1,2024-05-23 16:33:09,0.7303397954,7303.369398,10.038172,0.000138
10.037975,C,1,2024-05-23 16:33:11,0.7303392064,7303.363508,10.038171,0.000138
10.037999,C,1,2024-05-23 16:33:13,0.7303384777,7303.356221,10.038170,0.000138
10.038026,C,1,2024-05-23 16:33:15,0.7303376485,7303.347929,10.038169,0.000138
10.038040,C,1,2024-05-23 16:33:17,0.7303372104,7303.343548,10.038169,0.000138
10.038039,C,1,2024-05-23 16:33:19,0.7303372368,7303.343811,10.038168,0.000138
10.038042,C,1,2024-05-23 16:33:21,0.7303371602,7303.343046,10.038167,0.000138
10.038061,C,1,2024-05-23 16:33:23,0.7303365637,7303.337080,10.038167,0.000138
10.038086,C,1,2024-05-23 16:33:25,0.7303358035,7303.329479,10.038166,0.000138
10.038088,C,1,2024-05-23 16:33:27,0.7303357248,7303.328692,10.038166,0.000138
10.038100,C,1,2024-05-23 16:33:29,0.7303353670,7303.325114,10.038165,0.000137
10.038107,C,1,2024-05-23 16:33:31,0.7303351397,7303.322841,10.038165,0.000137
10.038112,C,1,2024-05-23 16:33:33,0.7303349942,7303.321385,10.038165,0.000137
10.038139,C,1,2024-05-23 16:33:35,0.7303341781,7303.313225,10.038165,0.000136
10.038192,C,1,2024-05-23 16:33:37,0.7303325511,7303.296955,10.038165,0.000136
10.038230,C,1,2024-05-23 16:33:39,0.7303313610,7303.285054,10.038165,0.000136
10.038259,C,1,2024-05-23 16:33:41,0.7303304865,7303.276309,10.038166,0.000136
10.038280,C,1,2024-05-23 16:33:43,0.7303298452,7303.269896,10.038166,0.000135
10.038296,C,1,2024-05-23 16:33:45,0.7303293248,7303.264692,10.038167,0.000135
10.038307,C,1,2024-05-23 16:33:47,0.7303290050,7303.261495,10.038168,0.000135
10.038340,C,1,2024-05-23 16:33:49,0.7303279736,7303.251180,10.038168,0.000136
10.038361,C,1,2024-05-23 16:33:51,0.7303273374,7303.244818,10.038169,0.000136
10.038388,C,1,2024-05-23 16:33:53,0.7303264963,7303.236407,10.038171,0.000137
10.038416,C,1,2024-05-23 16:33:55,0.7303256437,7303.227881,10.038172,0.000137
10.038431,C,1,2024-05-23 16:33:57,0.7303252020,7303.223464,10.038173,0.000138
10.038449,C,1,2024-05-23 16:33:59,0.7303246285,7303.217730,10.038174,0.000139
10.038480,C,1,2024-05-23 16:34:01,0.7303236805,7303.208249,10.038176,0.000141
10.038520,C,1,2024-05-23 16:34:03,0.7303224654,7303.196099,10.038178,0.000142
10.038538,C,1,2024-05-23 16:34:05,0.7303219103,7303.190548,10.038179,0.000144
10.038556,C,1,2024-05-23 16:34:07,0.7303213412,7303.184856,10.038181,0.000146
10.038562,C,1,2024-05-23 16:34:09,0.7303211690,7303.183134,10.038183,0.000148
10.038553,C,1,2024-05-23 16:34:11,0.7303214538,7303.185982,10.038185,0.000150
10.038529,C,1,2024-05-23 16:34:13,0.7303221820,7303.193264,10.038187,0.000152
10.038512,C,1,2024-05-23 16:34:15,0.7303226955,7303.198399,10.038188,0.000153
10.038498,C,1,2024-05-23 16:34:17,0.7303231153,7303.202597,10.038190,0.000154
10.038500,C,1,2024-05-23 16:34:19,0.7303230543,7303.201988,10.038191,0.000155
10.038513,C,1,2024-05-23 16:34:21,0.7303226621,7303.198065,10.038193,0.000156
10.038491,C,1,2024-05-23 16:34:23,0.7303233389,7303.204833,10.038194,0.000157
10.038447,C,1,2024-05-23 16:34:25,0.7303246941,7303.218385,10.038195,0.000158
10.038412,C,1,2024-05-23 16:34:27,0.7303257652,7303.229097,10.038196,0.000158
10.038393,C,1,2024-05-23 16:34:29,0.7303263450,7303.234894,10.038197,0.000158
10.038389,C,1,2024-05-23 16:34:31,0.7303264813,7303.236258,10.038198,0.000159
10.038387,C,1,2024-05-23 16:34:33,0.7303265399,7303.236843,10.038199,0.000159
10.038357,C,1,2024-05-23 16:34:35,0.7303274795,7303.246239,10.038200,0.000159
10.038306,C,1,2024-05-23 16:34:37,0.7303290319,7303.261763,10.038200,0.000159
10.038286,C,1,2024-05-23 16:34:39,0.7303296445,7303.267889,10.038201,0.000158
10.038290,C,1,2024-05-23 16:34:41,0.7303295113,7303.266557,10.038201,0.000158
10.038292,C,1,2024-05-23 16:34:43,0.7303294508,7303.265952,10.038201,0.000158
10.038297,C,1,2024-05-23 16:34:45,0.7303293230,7303.264674,10.038202,0.000158
10.038306,C,1,2024-05-23 16:34:47,0.7303290267,7303.261712,10.038202,0.000157
10.038287,C,1,2024-05-23 16:34:49,0.7303296038,7303.267482,10.038203,0.000157
10.038291,C,1,2024-05-23 16:34:51,0.7303294788,7303.266232,10.038203,0.000157
10.038305,C,1,2024-05-23 16:34:53,0.7303290684,7303.262128,10.038203,0.000157
10.038306,C,1,2024-05-23 16:34:55,0.7303290268,7303.261712,10.038204,0.000157
10.038298,C,1,2024-05-23 16:34:57,0.7303292767,7303.264211,10.038204,0.000156
10.038290,C,1,2024-05-23 16:34:59,0.7303295364,7303.266808,10.038205,0.000156
10.038276,C,1,2024-05-23 16:35:01,0.7303299468,7303.270912,10.038205,0.000156
10.038249,C,1,2024-05-23 16:35:03,0.7303307816,7303.279260,10.038205,0.000155
10.038234,C,1,2024-05-23 16:35:05,0.7303312462,7303.283906,10.038205,0.000155
10.038250,C,1,2024-05-23 16:35:07,0.7303307609,7303.279053,10.038206,0.000155
10.038305,C,1,2024-05-23 16:35:09,0.7303290640,7303.262084,10.038206,0.000155
10.038419,C,1,2024-05-23 16:35:11,0.7303255486,7303.226930,10.038207,0.000155
10.038571,C,1,2024-05-23 16:35:13,0.7303208969,7303.180413,10.038208,0.000156
10.038750,C,1,2024-05-23 16:35:15,0.7303153786,7303.125231,10.038211,0.000160
10.038971,C,1,2024-05-23 16:35:17,0.7303085795,7303.057240,10.038214,0.000167
10.039249,C,1,2024-05-23 16:35:19,0.7303000314,7302.971759,10.038218,0.000180
10.039556,C,1,2024-05-23 16:35:21,0.7302905977,7302.877422,10.038224,0.000199
10.039923,C,1,2024-05-23 16:35:23,0.7302793152,7302.764598,10.038231,0.000227
10.040353,C,1,2024-05-23 16:35:25,0.7302661048,7302.632495,10.038239,0.000264
10.040849,C,1,2024-05-23 16:35:27,0.7302508534,7302.479981,10.038250,0.000312
10.041375,C,1,2024-05-23 16:35:29,0.7302346916,7302.318364,10.038263,0.000370
10.041941,C,1,2024-05-23 16:35:31,0.7302172984,7302.144432,10.038278,0.000437
10.042562,C,1,2024-05-23 16:35:33,0.7301982178,7301.953628,10.038295,0.000514
10.043471,C,1,2024-05-23 16:35:35,0.7301702745,7301.674196,10.038316,0.000610
10.044454,C,1,2024-05-23 16:35:37,0.7301400683,7301.372134,10.038341,0.000722
10.045444,C,1,2024-05-23 16:35:39,0.7301096176,7301.067629,10.038369,0.000849
10.046493,C,1,2024-05-23 16:35:41,0.7300773988,7300.745442,10.038401,0.000991
10.047603,C,1,2024-05-23 16:35:43,0.7300432796,7300.404252,10.038438,0.001146
10.048809,C,1,2024-05-23 16:35:45,0.7300062084,7300.033541,10.038479,0.001317
10.050079,C,1,2024-05-23 16:35:47,0.7299671957,7299.643415,10.038525,0.001502
10.051378,C,1,2024-05-23 16:35:49,0.7299272770,7299.244230,10.038575,0.001702
10.052710,C,1,2024-05-23 16:35:51,0.7298863720,7298.835182,10.038630,0.001914
10.054121,C,1,2024-05-23 16:35:53,0.7298430182,7298.401645,10.038691,0.002141
10.055567,C,1,2024-05-23 16:35:55,0.7297986003,7297.957468,10.038756,0.002381
10.057048,C,1,2024-05-23 16:35:57,0.7297530977,7297.502444,10.038827,0.002634
10.058563,C,1,2024-05-23 16:35:59,0.7297065949,7297.037417,10.038903,0.002900
10.060136,C,1,2024-05-23 16:36:01,0.7296582582,7296.554052,10.038984,0.003179
10.061795,C,1,2024-05-23 16:36:03,0.7296073237,7296.044709,10.039071,0.003472
10.063506,C,1,2024-05-23 16:36:05,0.7295547836,7295.519310,10.039164,0.003779
10.717723,C,1,2024-05-23 16:36:07,0.7097789641,7097.761889,10.041734,0.041932
12.536489,C,1,2024-05-23 16:36:09,0.6579416960,6579.391234,10.051148,0.158864
12.108023,C,1,2024-05-23 16:36:11,0.6697524652,6697.498465,10.058881,0.202602
11.621540,C,1,2024-05-23 16:36:13,0.6834573719,6834.546996,10.064734,0.223694
11.407993,C,1,2024-05-23 16:36:15,0.6895743313,6895.716351,10.069746,0.237874
11.327134,C,1,2024-05-23 16:36:17,0.6919068143,6919.041089,10.074420,0.249500
11.952775,C,1,2024-05-23 16:36:19,0.6740916052,6740.889695,10.081377,0.274019
12.949663,C,1,2024-05-23 16:36:21,0.6467774810,6467.749521,10.091961,0.324294
12.869974,C,1,2024-05-23 16:36:23,0.6489137716,6489.112343,10.102174,0.364899
12.568086,C,1,2024-05-23 16:36:25,0.6570801771,6570.776079,10.111207,0.393618
12.466055,C,1,2024-05-23 16:36:27,0.6598667743,6598.641942,10.119801,0.417859
12.546668,C,1,2024-05-23 16:36:29,0.6576640276,6576.614561,10.128626,0.442025
15.027946,C,1,2024-05-23 16:36:31,0.5938054442,5938.031224,10.146377,0.530701
14.411267,C,1,2024-05-23 16:36:33,0.6089872801,6089.848990,10.161774,0.588463
13.753263,C,1,2024-05-23 16:36:35,0.6256784867,6256.760403,10.174693,0.625649
13.529842,C,1,2024-05-23 16:36:37,0.6314644499,6314.619809,10.186719,0.656031
13.507443,C,1,2024-05-23 16:36:39,0.6320479002,6320.454288,10.198578,0.684264
13.744750,C,1,2024-05-23 16:36:41,0.6258978214,6258.953741,10.211198,0.715050
14.525301,C,1,2024-05-23 16:36:43,0.6061467324,6061.443624,10.226497,0.758601
14.314992,C,1,2024-05-23 16:36:45,0.6113972945,6113.949039,10.240944,0.795300
14.320310,C,1,2024-05-23 16:36:47,0.6112638878,6112.614978,10.255308,0.829977
14.349209,C,1,2024-05-23 16:36:49,0.6105395149,6105.371277,10.269672,0.863275
14.413873,C,1,2024-05-23 16:36:51,0.6089221819,6089.198010,10.284162,0.895924
14.429827,C,1,2024-05-23 16:36:53,0.6085239054,6085.215261,10.298607,0.927230
14.452148,C,1,2024-05-23 16:36:55,0.6079672027,6079.648255,10.313029,0.957425
14.613034,C,1,2024-05-23 16:36:57,0.6039716587,6039.692972,10.327908,0.988666
14.795030,C,1,2024-05-23 16:36:59,0.5994880551,5994.857111,10.343312,1.021219
14.997373,C,1,2024-05-23 16:37:01,0.5945478256,5945.455009,10.359305,1.055332
15.052980,C,1,2024-05-23 16:37:03,0.5931983602,5931.960408,10.375379,1.088736
15.056003,C,1,2024-05-23 16:37:05,0.5931251001,5931.227810,10.391354,1.120740
